Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Delays
2006,9,21,4,1206,1210,2032,2026,AQ,326,316,316,6,-4,OGG,SNA,2513,1
2006,7,7,5,823,833,1429,1446,DL,246,253,221,-17,-10,SLC,IAD,1827,0
2006,8,21,1,1954,1955,2123,2115,OO,149,140,122,8,-1,ORD,RAP,780,1
2006,1,12,4,1015,1018,1139,1150,YV,84,92,70,-11,-3,FSD,ORD,462,0
2006,9,17,7,1545,1545,1651,1655,WN,66,70,52,-4,0,BDL,BWI,283,0
2006,11,27,1,716,720,908,912,DL,112,112,83,-4,-4,ORF,ATL,516,0
2006,5,14,7,1320,1330,1351,1414,MQ,31,44,23,-23,-10,SAN,LAX,109,0
2006,10,12,4,857,900,1234,1235,XE,157,155,133,-1,-3,MSP,EWR,1008,0
2006,7,22,6,1927,1920,2205,2213,NW,98,113,80,-8,7,MSP,SDF,603,1
2006,10,25,3,1653,1635,1831,1811,CO,98,96,73,20,18,TUL,IAH,429,1
2006,4,21,5,1419,1406,1727,1654,AA,128,108,88,33,13,MSY,MIA,674,1
2006,3,26,7,603,610,838,859,DL,95,109,74,-21,-7,SFO,SLC,599,0
2006,12,20,3,1457,1420,1606,1555,UA,69,95,55,11,37,BDL,IAD,326,1
2006,11,13,1,748,750,948,1000,AA,180,190,156,-12,-2,FLL,DFW,1119,0
2006,6,25,7,1947,1935,2133,2057,US,106,82,65,36,12,PIT,CLT,366,1
2006,8,19,6,855,900,1237,1239,UA,162,159,137,-2,-5,SEA,DEN,1024,0
2006,9,2,6,912,924,1045,1045,XE,153,141,110,0,-12,SDF,IAH,788,0
2006,6,29,4,1307,1300,1449,1438,DL,102,98,77,11,7,ATL,PIT,526,1
2006,8,4,5,925,930,1122,1127,EV,117,117,99,-5,-5,DTW,ATL,594,0
2006,8,17,4,1545,1512,1736,1730,FL,111,138,88,6,33,PHL,ATL,665,1
2006,6,12,1,917,920,1222,1219,CO,245,239,189,3,-3,EWR,IAH,1400,1
2006,10,23,1,716,720,1036,1020,AA,200,180,155,16,-4,EWR,MIA,1086,1
2006,4,1,6,902,903,1145,1154,UA,103,111,80,-9,-1,LAS,DEN,629,0
2006,8,28,1,1751,1730,1837,1820,WN,46,50,34,17,21,SJC,RNO,188,1
2006,7,19,3,1745,1748,2303,2229,CO,258,221,195,34,-3,IAH,LGA,1416,1
2006,11,3,5,1438,1433,1533,1528,EV,55,55,30,5,5,ATL,GSP,153,1
2006,10,14,6,809,819,1410,1428,UA,241,249,222,-18,-10,SJC,ORD,1829,0
2006,11,1,3,1458,1500,1752,1756,DL,174,176,150,-4,-2,BOS,ATL,946,0
2006,2,20,1,1345,1350,1504,1501,OO,79,71,58,3,-5,BFL,SFO,238,1
2006,11,17,5,1150,1151,1342,1345,CO,172,174,143,-3,-1,FLL,IAH,965,0
2006,6,15,4,1003,1009,1137,1143,AA,214,214,191,-6,-6,DFW,SJC,1438,0
2006,6,18,7,1745,1745,1855,1845,WN,70,60,50,10,0,GEG,PDX,279,1
2006,10,29,7,1028,1030,1204,1147,XE,96,77,64,17,-2,DCA,CLE,310,1
2006,11,10,5,1321,1325,1411,1426,DL,50,61,30,-15,-4,GSP,ATL,153,0
2006,1,24,2,804,800,1113,1130,AA,369,390,351,-17,4,BOS,LAX,2611,1
2006,1,15,7,1934,1910,2027,2021,NW,113,131,90,6,24,DTW,MSP,528,1
2006,1,20,5,1802,1705,1910,1815,WN,68,70,56,55,57,BDL,BWI,283,1
2006,1,6,5,1740,1740,2043,2036,OH,183,176,105,7,0,JFK,SDF,662,1
2006,10,23,1,644,645,732,733,OO,48,48,36,-1,-1,PDX,SEA,129,0
2006,7,8,6,1513,1510,1903,1910,WN,170,180,157,-7,3,SLC,MDW,1258,1
2006,3,27,1,1201,1205,1645,1630,B6,224,205,259,15,-4,AUS,JFK,1522,1
2006,11,10,5,2039,1940,2136,2040,OH,57,60,41,56,59,CVG,TYS,226,1
2006,1,15,7,909,915,1022,1033,CO,73,78,54,-11,-6,IAH,MFE,316,0
2006,4,12,3,757,759,1048,1038,CO,231,219,196,10,-2,LGA,IAH,1416,1
2006,6,26,1,812,758,1027,1021,MQ,135,143,116,6,14,DFW,MKE,853,1
2006,12,8,5,1324,1332,1528,1550,NW,64,78,47,-22,-8,MSN,DTW,312,0
2006,3,9,4,1730,1729,1733,1744,US,63,75,52,-11,1,PHX,SAN,304,1
2006,9,18,1,1600,1605,1831,1835,AA,331,330,301,-4,-5,MIA,LAX,2342,0
2006,9,14,4,1113,1130,1219,1235,B6,66,65,47,-16,-17,SYR,JFK,209,0
2006,2,5,7,913,920,1018,1040,CO,125,140,103,-22,-7,ATL,IAH,689,0
2006,12,2,6,1224,1225,1402,1405,MQ,98,100,81,-3,-1,LGA,CLE,418,0
2006,2,28,2,1730,1725,30,40,WN,240,255,215,-10,5,LAS,BUF,1987,1
2006,6,8,4,1226,1011,1531,1259,AA,185,168,154,152,135,MIA,LGA,1097,1
2006,2,21,2,0,1803,0,1913,MQ,0,70,0,0,0,DFW,HOU,247,0
2006,12,7,4,1514,1515,2340,2320,AA,326,305,306,20,-1,LAX,JFK,2475,1
2006,1,22,7,1755,1435,2016,1715,XE,141,160,121,181,200,IAH,ORD,925,1
2006,10,10,2,904,914,1023,1038,FL,79,84,61,-15,-10,MDW,MSP,349,0
2006,6,26,1,1155,1155,1316,1315,WN,81,80,71,1,0,MSY,DAL,437,1
2006,6,3,6,1315,1315,1419,1425,WN,64,70,55,-6,0,SAN,PHX,304,0
2006,9,1,5,1125,1123,1714,1715,AS,229,232,202,-1,2,SEA,DFW,1660,1
2006,11,4,6,919,920,1040,1051,CO,201,211,176,-11,-1,IAH,SAN,1303,0
2006,9,9,6,1050,1110,1322,1355,OH,92,105,82,-33,-20,JAN,CVG,555,0
2006,1,10,2,1425,1430,1808,1812,US,163,162,142,-4,-5,SEA,PHX,1107,0
2006,6,14,3,2001,2005,2029,2034,HA,28,29,20,-5,-4,LIH,HNL,102,0
2006,10,6,5,1729,1735,1900,1902,NW,91,87,59,-2,-6,ORD,MSP,334,0
2006,2,21,2,2045,2040,2305,2300,WN,80,80,65,5,5,LAX,TUS,451,1
2006,4,7,5,718,640,1420,1355,WN,242,255,229,25,38,PHX,BWI,1999,1
2006,11,5,7,1728,1735,1837,1854,XE,69,79,54,-17,-7,ABE,CLE,339,0
2006,9,11,1,815,825,1040,1043,EV,205,198,156,-3,-10,STL,SLC,1156,0
2006,3,6,1,1953,1950,2209,2209,XE,136,139,94,0,3,EWR,IND,644,1
2006,11,21,2,1333,1348,1412,1436,AS,39,48,33,-24,-15,CDV,ANC,160,0
2006,8,23,3,1947,1805,2223,2100,WN,96,115,86,83,102,ABQ,MCI,718,1
2006,4,7,5,1406,1256,1718,1615,AA,132,139,109,63,70,ORD,BOS,867,1
2006,1,10,2,1713,1715,2357,2345,WN,224,210,195,12,-2,LAS,IND,1591,1
2006,6,12,1,2150,2131,2312,2232,DL,142,121,95,40,19,ATL,MCI,692,1
2006,12,31,7,818,805,1125,1113,UA,127,128,88,12,13,ORD,LGA,733,1
2006,11,21,2,1641,1609,1816,1750,NW,95,101,61,26,32,DCA,DTW,405,1
2006,4,26,3,1550,1605,1836,1904,OH,106,119,83,-28,-15,MSP,CVG,596,0
2006,8,15,2,1440,1440,1635,1637,AS,115,117,95,-2,0,SJC,SEA,697,0
2006,3,9,4,1905,1855,2005,2005,WN,60,70,48,0,10,SJC,LAX,308,1
2006,11,22,3,2129,2135,429,453,UA,300,318,277,-24,-6,HNL,LAX,2556,0
2006,1,24,2,1425,1425,1553,1550,WN,88,85,72,3,0,OAK,LAS,407,1
2006,3,6,1,1130,1130,1224,1230,WN,54,60,45,-6,0,DAL,HOU,239,0
2006,2,1,3,1625,1625,1827,1850,WN,242,265,227,-23,0,CMH,PHX,1671,0
2006,8,15,2,1545,1545,1703,1705,WN,78,80,58,-2,0,RNO,LAX,390,0
2006,7,28,5,956,950,1426,1430,WN,150,160,142,-4,6,SAN,SAT,1129,1
2006,2,12,7,0,635,0,829,US,0,114,0,0,0,LGA,CLT,544,0
2006,12,9,6,1029,1030,1227,1221,DL,118,111,89,6,-1,ATL,BWI,576,1
2006,6,11,7,900,605,1350,1102,DL,170,177,150,168,175,DEN,ATL,1199,1
2006,9,20,3,655,700,1447,1500,US,292,300,275,-13,-5,SEA,PHL,2378,0
2006,11,4,6,954,1006,1233,1248,AS,159,162,142,-15,-12,BUR,SEA,937,0
2006,4,11,2,555,555,1015,1020,WN,140,145,122,-5,0,PHX,HOU,1020,0
2006,11,9,4,1217,1215,1528,1515,B6,191,180,174,13,2,PBI,BOS,1197,1
2006,9,29,5,600,600,759,814,EV,59,74,51,-15,0,JAN,ATL,341,0
2006,5,10,3,2048,1942,2224,2118,UA,96,96,77,66,66,SFO,PDX,550,1
2006,11,18,6,858,905,1150,1201,CO,112,116,90,-11,-7,ELP,IAH,667,0
2006,11,10,5,625,630,800,815,B6,95,105,76,-15,-5,CMH,JFK,483,0
2006,7,19,3,1624,1500,1825,1639,OO,121,99,72,106,84,ORD,SGF,438,1
2006,2,5,7,1238,1245,1331,1340,CO,53,55,33,-9,-7,AUS,IAH,140,0
2006,7,27,4,700,705,824,822,DL,84,77,64,2,-5,ATL,RDU,356,1
2006,10,10,2,2112,2055,2214,2140,WN,182,165,170,34,17,SAT,LAS,1069,1
2006,6,13,2,738,709,934,912,NW,116,123,95,22,29,DTW,ATL,594,1
2006,12,2,6,1849,1831,1956,1935,FL,67,64,50,21,18,SAV,ATL,215,1
2006,6,5,1,1218,1200,1428,1420,AA,130,140,106,8,18,DFW,ORD,802,1
2006,12,11,1,659,705,746,805,OH,47,60,35,-19,-6,CRW,CVG,173,0
2006,6,22,4,1451,1300,1606,1355,UA,135,115,118,131,111,DFW,DEN,641,1
2006,7,27,4,2045,1940,2145,2043,YV,60,63,34,62,65,ROA,IAD,177,1
2006,3,27,1,1228,1234,1521,1538,AA,233,244,217,-17,-6,SJU,BOS,1674,0
2006,12,25,1,1659,1700,1824,1843,UA,145,163,122,-19,-1,LGA,ORD,733,0
2006,9,3,7,1402,1409,1451,1510,YV,49,61,38,-19,-7,ASE,DEN,125,0
2006,7,18,2,819,820,843,850,WN,84,90,69,-7,-1,MCO,BHM,478,0
2006,1,6,5,1435,1430,1615,1610,CO,100,100,65,5,5,EWR,CLE,404,1
2006,8,10,4,659,705,933,925,UA,154,140,123,8,-6,PDX,LAX,834,1
2006,4,2,7,1310,1315,1615,1604,DL,185,169,161,11,-5,TPA,BOS,1185,1
2006,2,19,7,1834,1805,2115,2108,YV,101,123,84,7,29,ORD,CAE,666,1
2006,9,21,4,737,739,816,813,UA,99,94,68,3,-2,PIT,ORD,412,1
2006,2,2,4,1415,1415,1520,1520,WN,65,65,50,0,0,SJC,ONT,333,0
2006,2,11,6,850,855,1215,1205,WN,265,250,257,10,-5,BWI,SAT,1407,1
2006,12,27,3,600,600,852,852,EV,112,112,73,0,0,SHV,ATL,552,0
2006,3,14,2,1405,1409,1602,1603,FL,117,114,105,-1,-4,BWI,ATL,576,0
2006,2,13,1,2101,2025,2220,2159,FL,79,94,60,21,36,IND,ATL,432,1
2006,10,8,7,1454,1500,1523,1529,AQ,29,29,22,-6,-6,LIH,HNL,102,0
2006,4,20,4,1600,1600,1845,1840,WN,165,160,149,5,0,TPA,ISP,1034,1
2006,9,13,3,1633,1636,1709,1720,OO,36,44,29,-11,-3,SMF,SFO,86,0
2006,2,10,5,1315,1315,2121,2125,B6,306,310,459,-4,0,LGB,JFK,2465,0
2006,5,4,4,1306,1310,1435,1443,US,209,213,194,-8,-4,CLT,DEN,1337,0
2006,5,9,2,1315,1310,1745,1805,WN,150,175,130,-20,5,LAS,MCI,1140,1
2006,11,6,1,1109,1113,1219,1230,UA,70,77,52,-11,-4,BUR,SFO,326,0
2006,9,11,1,610,610,748,735,F9,158,145,130,13,0,MDW,DEN,895,1
2006,7,24,1,1552,1555,1835,1910,B6,343,375,148,-35,-3,BOS,LGB,2602,0
2006,2,14,2,1547,1550,1821,1824,AS,274,274,259,-3,-3,ORD,SEA,1721,0
2006,4,23,7,1400,1403,1712,1725,AA,132,142,118,-13,-3,IAH,MIA,964,0
2006,3,20,1,859,900,1040,1040,XE,101,100,75,0,-1,IAH,AMA,519,0
2006,11,9,4,726,730,926,939,DL,300,309,275,-13,-4,TPA,LAX,2158,0
2006,7,13,4,1128,1130,1409,1419,MQ,101,109,82,-10,-2,ORD,CLT,599,0
2006,1,30,1,1041,1035,1503,1502,DL,202,207,180,1,6,ATL,SJU,1547,1
2006,9,6,3,1348,1358,1455,1508,FL,67,70,45,-13,-10,JAX,ATL,270,0
2006,10,11,3,0,1030,0,1125,AA,0,115,0,0,0,DFW,DEN,641,0
2006,7,21,5,852,843,1230,1221,AA,158,158,141,9,9,DFW,RDU,1062,1
2006,8,26,6,1039,1042,1449,1423,OO,190,161,149,26,-3,SLC,AUS,1085,1
2006,2,12,7,1100,1100,1200,1210,WN,60,70,45,-10,0,PHX,ABQ,328,0
2006,11,15,3,1116,1110,1350,1340,US,154,150,125,10,6,PHL,MCO,861,1
2006,7,11,2,1141,1145,2020,2009,DL,339,324,299,11,-4,SEA,JFK,2421,1
2006,2,8,3,1531,1530,1516,1520,DL,45,50,26,-4,1,ATL,BHM,134,1
2006,3,5,7,1720,1705,1729,1710,WN,69,65,52,19,15,PHX,SAN,304,1
2006,2,13,1,2200,2145,612,600,DL,312,315,280,12,15,LAX,BDL,2527,1
2006,8,2,3,1324,1330,1411,1409,MQ,47,39,25,2,-6,SAN,LAX,109,1
2006,4,12,3,2018,1620,2341,2010,US,203,230,185,211,238,SJU,CLT,1474,1
2006,2,28,2,1328,1327,1907,1915,UA,219,228,193,-8,1,SEA,ORD,1721,1
2006,10,5,4,2115,2015,17,2307,US,362,352,293,70,60,JFK,LAS,2248,1
2006,10,7,6,831,835,1148,1130,AA,197,175,158,18,-4,SJU,MCO,1189,1
2006,8,30,3,721,715,822,818,NW,61,63,48,4,6,MSP,MKE,297,1
2006,11,22,3,801,805,937,943,XE,96,98,72,-6,-4,TUL,IAH,429,0
2006,12,19,2,1218,1150,1314,1304,UA,116,134,105,10,28,DEN,ONT,819,1
2006,9,4,1,1209,1208,1810,1805,AA,241,237,224,5,1,SNA,ORD,1726,1
2006,8,16,3,2102,2105,2146,2142,OO,104,97,79,4,-3,SLC,PSP,541,1
2006,1,23,1,952,955,1133,1134,OO,101,99,74,-1,-3,ORD,SGF,438,0
2006,6,16,5,1911,1839,2024,1922,AA,133,103,88,62,32,DFW,ABQ,569,1
2006,12,13,3,1116,1120,1218,1230,OH,62,70,49,-12,-4,CVG,CHO,342,0
2006,9,2,6,2133,2020,15,2240,B6,282,260,98,95,73,JFK,DEN,1626,1
2006,6,6,2,2151,2200,2300,2319,UA,69,79,58,-19,-9,ORD,MSP,334,0
2006,6,27,2,715,715,826,830,US,71,75,57,-4,0,DCA,CLT,331,0
2006,12,9,6,626,635,929,950,F9,123,135,105,-21,-9,SMF,DEN,910,0
2006,4,27,4,725,730,833,843,US,68,73,49,-10,-5,PIT,PHL,267,0
2006,5,6,6,1345,1326,1449,1439,MQ,64,73,48,10,19,DFW,ICT,328,1
2006,10,22,7,2000,2005,2337,2355,AA,217,230,198,-18,-5,SJU,JFK,1597,0
2006,6,2,5,1144,1147,1327,1344,DL,103,117,78,-17,-3,ATL,DTW,594,0
2006,1,2,1,1905,1805,2025,1914,OH,80,69,58,71,60,LAN,CVG,258,1
2006,4,19,3,902,910,1201,1200,B6,179,170,156,1,-8,MCO,BOS,1121,1
2006,1,23,1,1350,1350,1909,1922,DL,199,212,174,-13,0,PHX,CVG,1569,0
2006,7,13,4,950,955,1115,1119,EV,85,84,57,-4,-5,CRW,ATL,363,0
2006,4,1,6,759,800,1011,1012,AA,132,132,116,-1,-1,DFW,ORD,802,0
2006,6,28,3,634,630,856,855,OO,82,85,58,1,4,ORD,PIT,412,1
2006,1,9,1,1950,2000,2122,2147,US,152,167,134,-25,-10,OMA,PHX,1037,0
2006,7,2,7,1704,1640,1835,1817,FL,91,97,73,18,24,ATL,CAK,528,1
2006,6,5,1,1245,1235,1453,1437,OH,128,122,108,16,10,CVG,JFK,589,1
2006,5,11,4,2001,1940,2152,2058,US,111,78,56,54,21,BWI,CLT,361,1
2006,6,28,3,2059,1924,2230,2114,NW,271,290,244,76,95,DTW,LAX,1979,1
2006,3,10,5,1133,955,1409,1236,US,156,161,128,93,98,FLL,PHL,992,1
2006,6,23,5,1245,1245,1807,1449,OH,322,124,98,198,0,LGA,CHS,641,1
2006,1,4,3,2202,2140,2256,2247,DL,114,127,86,9,22,ATL,ORD,606,1
2006,8,1,2,1934,1946,2123,2149,MQ,49,63,38,-26,-12,MSN,MQT,241,0
2006,7,27,4,1236,1139,1320,1232,NW,44,53,29,48,57,LIT,MEM,129,1
2006,7,14,5,1808,1755,1932,1935,WN,144,160,124,-3,13,FLL,HOU,957,1
2006,7,21,5,1221,1225,1451,1455,WN,150,150,141,-4,-4,MCO,ISP,972,0
2006,10,21,6,1543,1540,1702,1654,US,79,74,57,8,3,SNA,PHX,338,1
2006,1,4,3,1007,940,1129,1110,WN,82,90,73,19,27,BNA,MSY,471,1
2006,5,15,1,1823,1825,1855,1901,OH,92,96,75,-6,-2,CVG,SGF,491,0
2006,10,20,5,1236,1242,1335,1329,OO,59,47,31,6,-6,SBA,LAX,89,1
2006,11,10,5,2154,1925,2247,2020,WN,53,55,41,147,149,MCI,TUL,223,1
2006,12,17,7,2141,2140,2250,2231,DL,129,111,87,19,1,SLC,SNA,588,1
2006,1,13,5,728,730,859,859,XE,91,89,69,0,-2,IAH,XNA,438,0
2006,3,18,6,2259,2305,854,846,UA,415,401,394,8,-6,HNL,DEN,3365,1
2006,1,2,1,2220,2220,534,542,NW,254,262,221,-8,0,SFO,DTW,2079,0
2006,7,16,7,2035,2035,2202,2213,AA,207,218,181,-11,0,DFW,OAK,1456,0
2006,5,8,1,1823,1824,2131,2115,MQ,128,111,84,16,-1,ORD,SYR,607,1
2006,4,25,2,1204,1210,1359,1359,MQ,115,109,93,0,-6,CLT,LGA,544,0
2006,11,8,3,1545,1545,2204,2155,WN,259,250,247,9,0,PHX,BWI,1999,1
2006,11,17,5,647,650,747,755,OO,60,65,31,-8,-3,ORD,CID,196,0
2006,9,8,5,1541,1540,1821,1825,WN,160,165,148,-4,1,ISP,MCO,972,1
2006,2,17,5,759,805,910,856,OO,131,111,99,14,-6,ROA,ORD,531,1
2006,9,20,3,1648,1640,1841,1835,MQ,113,115,91,6,8,ORD,ICT,588,1
2006,10,19,4,1740,1741,1845,1845,YV,65,64,55,0,-1,YUM,PHX,160,0
2006,5,7,7,1415,1305,1525,1415,WN,70,70,58,70,70,ISP,BWI,220,1
2006,9,1,5,1116,1116,1156,1207,UA,100,111,87,-11,0,DEN,PHX,602,0
2006,4,26,3,1154,1155,1325,1310,CO,211,195,171,15,-1,IAH,LAS,1222,1
2006,12,29,5,647,655,1202,1204,NW,195,189,160,-2,-8,LAS,MSP,1300,0
2006,6,15,4,1733,1725,1814,1816,MQ,41,51,31,-2,8,BMI,ORD,116,1
2006,5,28,7,0,740,0,831,HA,0,51,0,0,0,HNL,ITO,216,0
2006,12,18,1,714,716,1100,1046,NW,166,150,123,14,-2,MSP,ATL,906,1
2006,9,17,7,0,1055,0,1220,MQ,0,85,0,0,0,MLU,DFW,293,0
2006,8,18,5,1751,1800,1825,1829,AQ,34,29,24,-4,-9,LIH,HNL,102,0
2006,11,15,3,1604,1605,1705,1710,WN,61,65,50,-5,-1,LAX,SJC,308,0
2006,12,22,5,0,1216,0,1737,UA,0,201,0,0,0,DEN,MCO,1545,0
2006,4,29,6,603,616,701,715,YV,58,59,36,-14,-13,CID,ORD,196,0
2006,7,7,5,1358,1400,1429,1437,HA,31,37,20,-8,-2,HNL,OGG,100,0
2006,8,10,4,0,925,0,1025,EV,0,60,0,0,0,GSP,ATL,153,0
2006,9,14,4,919,920,919,919,OH,60,59,36,0,-1,CVG,EVV,170,0
2006,2,16,4,2109,1954,41,2239,MQ,152,105,79,122,75,ORD,GSP,577,1
2006,4,21,5,1505,1506,1640,1630,OO,95,84,72,10,-1,SMF,LAX,373,1
2006,10,31,2,1648,1658,1838,1836,DL,110,98,72,2,-10,TPA,ATL,406,1
2006,8,5,6,1000,950,1107,1058,OO,67,68,42,9,10,SLC,BOI,291,1
2006,6,19,1,1946,1915,2207,2145,US,141,150,128,22,31,TPA,PHL,920,1
2006,8,10,4,2028,1930,2339,2210,US,131,100,70,89,58,PHX,SLC,507,1
2006,11,2,4,2109,2110,2304,2315,WN,115,125,99,-11,-1,SEA,OAK,671,0
2006,8,16,3,1759,1806,1949,2008,CO,170,182,143,-19,-7,DTW,IAH,1076,0
2006,2,23,4,2352,2359,640,659,DL,228,240,205,-19,-7,LAX,CVG,1900,0
2006,6,12,1,740,740,916,922,OH,96,102,86,-6,0,BWI,CVG,430,0
2006,7,13,4,1153,1140,1359,1400,FL,126,140,104,-1,13,DFW,MDW,797,1
2006,7,20,4,1325,1330,1707,1701,XE,162,151,132,6,-5,IAH,CHS,925,1
2006,9,25,1,1236,1235,1335,1335,WN,59,60,47,0,1,SJC,BUR,296,1
2006,11,25,6,2057,2105,2144,2200,AA,47,55,32,-16,-8,DFW,AUS,190,0
2006,2,27,1,2138,2105,51,25,WN,133,140,124,26,33,PHX,HOU,1020,1
2006,7,31,1,1255,1230,1348,1325,WN,53,55,43,23,25,DAL,HOU,239,1
2006,11,6,1,850,850,1327,1330,AA,157,160,138,-3,0,LAS,DFW,1055,0
2006,12,21,4,1153,1134,1309,1251,DL,76,77,53,18,19,ATL,RDU,356,1
2006,8,11,5,954,955,1018,1010,WN,84,75,61,8,-1,SLC,LAS,368,1
2006,11,1,3,1940,1945,2036,2045,WN,56,60,41,-9,-5,GEG,SEA,224,0
2006,3,9,4,1222,1225,1434,1445,WN,72,80,55,-11,-3,LAS,TUS,365,0
2006,11,16,4,2140,2050,2157,2117,XE,77,87,63,40,50,CLE,MSN,402,1
2006,5,19,5,800,800,925,925,DL,85,85,61,0,0,MCO,ATL,403,0
2006,6,25,7,1008,1000,1149,1146,MQ,101,106,86,3,8,ORD,LIT,552,1
2006,1,10,2,1703,1707,1850,1859,AA,107,112,85,-9,-4,ATL,MIA,595,0
2006,2,24,5,1255,1256,1355,1358,NW,60,62,41,-3,-1,MSP,GRB,252,0
2006,6,27,2,1548,1410,2113,1704,CO,325,174,177,249,98,MCO,EWR,938,1
2006,8,18,5,1858,1910,2038,2025,OH,100,75,76,13,-12,BWI,JFK,184,1
2006,12,15,5,645,645,926,930,WN,101,105,84,-4,0,LAX,SLC,590,0
2006,3,13,1,1615,1557,1840,1822,AA,145,145,129,18,18,MIA,DCA,920,1
2006,2,9,4,1600,1608,1653,1705,YV,53,57,37,-12,-8,ATW,ORD,160,0
2006,10,21,6,858,900,1203,1155,AA,125,115,76,8,-2,DEN,DFW,641,1
2006,5,31,3,1250,1250,1306,1252,EV,76,62,39,14,0,ATL,BNA,214,1
2006,12,21,4,1733,1725,1830,1835,WN,57,70,47,-5,8,ISP,BWI,220,1
2006,2,16,4,1321,1226,1425,1305,UA,124,99,74,80,55,PIT,ORD,412,1
2006,5,31,3,1358,1400,1437,1432,AQ,39,32,30,5,-2,OGG,HNL,100,1
2006,6,15,4,1309,1310,1428,1415,XE,79,65,52,13,-1,ALB,EWR,143,1
2006,2,4,6,836,830,1047,1105,AA,131,155,107,-18,6,ORD,DFW,802,1
2006,4,25,2,1150,1150,1448,1432,CO,178,162,137,16,0,TPA,EWR,998,1
2006,7,26,3,1217,1050,1613,1419,UA,176,149,155,114,87,PDX,DEN,992,1
2006,4,6,4,1129,1135,1226,1232,YV,57,57,33,-6,-6,DEN,ASE,125,0
2006,11,1,3,1802,1805,2016,2027,NW,194,202,174,-11,-3,TPA,MSP,1307,0
2006,7,6,4,1350,1355,1650,1655,NW,120,120,94,-5,-5,MEM,MCO,683,0
2006,12,19,2,1330,1335,1357,1404,HA,27,29,18,-7,-5,LIH,HNL,102,0
2006,12,6,3,1113,1119,1315,1321,DL,122,122,101,-6,-6,ATL,BUF,712,0
2006,2,7,2,1559,1600,1858,1909,AA,359,369,328,-11,-1,JFK,LAX,2475,0
2006,12,21,4,1346,1340,1519,1508,DL,93,88,65,11,6,ATL,SRQ,445,1
2006,9,19,2,953,945,1046,1035,AA,173,170,145,11,8,DFW,LAS,1055,1
2006,1,10,2,1210,1215,1405,1402,AA,235,227,205,3,-5,DFW,OAK,1456,1
2006,1,25,3,2057,2058,2229,2250,MQ,92,112,81,-21,-1,ORD,LIT,552,0
2006,5,21,7,1459,1450,1646,1643,EV,107,113,80,3,9,ATL,MDT,619,1
2006,8,17,4,1652,1700,2029,2036,CO,157,156,103,-7,-8,ORD,EWR,719,0
2006,6,21,3,1606,1550,1703,1650,WN,57,60,47,13,16,BOI,SLC,291,1
2006,1,21,6,1645,1651,1950,1958,EV,125,127,98,-8,-6,DSM,ATL,743,0
2006,9,27,3,1748,1754,1902,1915,YV,74,81,61,-13,-6,DRO,DEN,251,0
2006,7,14,5,705,709,1011,1017,AA,126,128,107,-6,-4,DFW,IND,762,0
2006,7,26,3,1309,1300,1637,1639,NW,148,159,126,-2,9,MSP,BDL,1050,1
2006,5,4,4,1628,1630,1904,1915,WN,96,105,80,-11,-2,BNA,MCO,616,0
2006,11,30,4,800,800,1351,1348,AS,231,228,196,3,0,SEA,DFW,1660,1
2006,11,24,5,1754,1800,1835,1855,MQ,41,55,31,-20,-6,DFW,ABI,158,0
2006,11,4,6,1228,1233,1425,1441,OO,117,128,97,-16,-5,OKC,ORD,693,0
2006,2,24,5,838,830,1348,1350,UA,190,200,172,-2,8,DEN,MCO,1545,1
2006,6,12,1,1803,1649,1905,1759,YV,122,130,103,66,74,AVP,ORD,631,1
2006,12,22,5,959,950,1654,1619,DL,295,269,241,35,9,SLC,EWR,1968,1
2006,1,30,1,1932,1935,2042,2040,WN,70,65,50,2,-3,BUF,BWI,281,1
2006,12,20,3,1559,1550,1711,1709,DL,72,79,51,2,9,ATL,SDF,321,1
2006,6,10,6,1600,1605,1705,1715,WN,65,70,43,-10,-5,PHL,PVD,238,0
2006,8,28,1,1459,1500,1746,1744,AA,107,104,79,2,-1,ELP,DFW,551,1
2006,2,3,5,1458,1450,1610,1605,WN,72,75,59,5,8,SMF,LAX,373,1
2006,7,27,4,742,732,1107,1046,XE,145,134,113,21,10,IAH,JAX,817,1
2006,9,19,2,1354,1355,1500,1451,EV,66,56,33,9,-1,CHA,ATL,106,1
2006,7,29,6,1929,1910,2251,2235,WN,142,145,134,16,19,MCI,BWI,967,1
2006,5,30,2,1846,1850,2056,2030,AA,190,160,126,26,-4,LGA,STL,887,1
2006,8,10,4,2047,2020,2311,2255,AA,324,335,308,16,27,LAX,HNL,2556,1
2006,12,15,5,1640,1409,1927,1643,OO,107,94,61,164,151,ORD,CRW,416,1
2006,4,24,1,1444,1445,1634,1636,MQ,170,171,153,-2,-1,CHS,DFW,987,0
2006,1,29,7,827,835,955,1015,UA,88,100,70,-20,-8,SAN,SFO,447,0
2006,8,15,2,1412,1400,1501,1450,F9,109,110,94,11,12,DEN,LAS,629,1
2006,4,13,4,1702,1706,1842,1845,AA,100,99,77,-3,-4,DFW,STL,551,0
2006,12,25,1,755,800,1015,1030,EV,80,90,60,-15,-5,BTR,ATL,449,0
2006,12,6,3,2038,2005,2118,2050,WN,40,45,29,28,33,SAT,HOU,192,1
